,sentence_number,word,pos,tag
22398,893,arboviruses,NNS,O
22399,893,replicate,VBP,O
22400,893,aggressively,RB,O
22401,893,",",",",O
22402,893,resulting,VBG,O
22403,893,in,IN,O
22404,893,host,NN,O
22405,893,pathogenicity,NN,O
22406,893,",",",",O
22407,893,and,CC,O
22408,893,manifest,VBP,O
22409,893,as,IN,O
22410,893,a,DT,O
22411,893,disease,NN,O
22412,893,condition,NN,O
22413,893,.,.,O
22414,894,These,DT,O
22415,894,viruses,NNS,O
22416,894,more,RBR,O
22417,894,often,RB,O
22418,894,utilize,VB,O
22419,894,the,DT,O
22420,894,vectors,NNS,O
22421,894,as,IN,O
22422,894,reservoirs,NNS,O
22423,894,before,IN,O
22424,894,they,PRP,O
22425,894,are,VBP,O
22426,894,transmitted,VBN,O
22427,894,to,TO,O
22428,894,the,DT,O
22429,894,host,NN,O
22430,894,and,CC,O
22431,894,therefore,RB,O
22432,894,do,VBP,O
22433,894,not,RB,O
22434,894,amplify,VB,O
22435,894,to,TO,O
22436,894,as,RB,O
22437,894,large,JJ,O
22438,894,titers,NNS,O
22439,894,as,IN,O
22440,894,they,PRP,O
22441,894,do,VBP,O
22442,894,in,IN,O
22443,894,the,DT,O
22444,894,hosts,NNS,O
22445,894,.,.,O
22446,895,In,IN,O
22447,895,spite,NN,O
22448,895,of,IN,O
22449,895,this,DT,O
22450,895,",",",",O
22451,895,the,DT,O
22452,895,vector,NN,O
22453,895,undergoes,VBZ,O
22454,895,stress,NN,O
22455,895,and,CC,O
22456,895,activates,VBZ,O
22457,895,several,JJ,O
22458,895,of,IN,O
22459,895,its,PRP$,O
22460,895,defense,NN,O
22461,895,systems,NNS,O
22462,895,",",",",O
22463,895,resulting,VBG,O
22464,895,in,IN,O
22465,895,alterations,NNS,O
22466,895,in,IN,O
22467,895,its,PRP$,O
22468,895,physiology,NN,O
22469,895,.,.,O
22470,896,The,DT,O
22471,896,present,JJ,O
22472,896,study,NN,O
22473,896,was,VBD,O
22474,896,undertaken,VBN,O
22475,896,to,TO,O
22476,896,evaluate,VB,O
22477,896,the,DT,O
22478,896,physiological,JJ,SYMP
22479,896,changes,NNS,SYMP
22480,896,that,IN,O
22481,896,the,DT,O
22482,896,mosquito,NN,O
22483,896,vector,NN,O
22484,896,Aedes,VBZ,PATH
22485,896,aegypti,NNS,O
22486,896,(,-LRB-,O
22487,896,L.,NN,O
22488,896,),-RRB-,O
22489,896,(,-LRB-,O
22490,896,Diptera,NNP,O
22491,896,:,:,O
22492,896,Culicidae,NNP,O
22493,896,),-RRB-,O
22494,896,undergoes,VBZ,O
22495,896,during,IN,O
22496,896,the,DT,O
22497,896,replication,NN,O
22498,896,of,IN,O
22499,896,an,DT,O
22500,896,arbovirus,NN,O
22501,896,",",",",O
22502,896,Chikungunya,NNP,PATH
22503,896,virus,NN,PATH
22504,896,(,-LRB-,O
22505,896,CHIKV,NN,O
22506,896,),-RRB-,O
22507,896,.,.,O
22508,897,After,IN,O
22509,897,the,DT,O
22510,897,mosquitoes,NNS,O
22511,897,were,VBD,O
22512,897,infected,VBN,O
22513,897,with,IN,O
22514,897,CHIKV,NN,O
22515,897,",",",",O
22516,897,dissemination,NN,O
22517,897,of,IN,O
22518,897,the,DT,O
22519,897,virus,NN,O
22520,897,into,IN,O
22521,897,various,JJ,O
22522,897,tissues,NNS,O
22523,897,and,CC,O
22524,897,physiological,JJ,O
22525,897,parameters,NNS,O
22526,897,such,JJ,O
22527,897,as,IN,O
22528,897,fecundity,NN,O
22529,897,",",",",O
22530,897,vector,NN,O
22531,897,mortality,NN,O
22532,897,",",",",O
22533,897,egg,NN,O
22534,897,laying,VBG,O
22535,897,",",",",O
22536,897,survival,NN,O
22537,897,rate,NN,O
22538,897,",",",",O
22539,897,overall,JJ,O
22540,897,fitness,NN,O
22541,897,were,VBD,O
22542,897,monitored,VBN,O
22543,897,throughout,IN,O
22544,897,the,DT,O
22545,897,lifespan,NN,O
22546,897,of,IN,O
22547,897,the,DT,O
22548,897,mosquitoes,NNS,O
22549,897,.,.,O
22550,898,Our,PRP$,O
22551,898,study,NN,O
22552,898,reveals,VBZ,O
22553,898,that,IN,O
22554,898,there,EX,O
22555,898,is,VBZ,O
22556,898,a,DT,O
22557,898,fitness,NN,O
22558,898,cost,NN,O
22559,898,to,TO,O
22560,898,the,DT,O
22561,898,mosquitoes,NNS,O
22562,898,due,JJ,O
22563,898,to,TO,O
22564,898,the,DT,O
22565,898,infection,NN,O
22566,898,of,IN,O
22567,898,CHIKV,NN,O
22568,898,.,.,O
22569,899,This,DT,O
22570,899,fitness,NN,O
22571,899,cost,NN,O
22572,899,is,VBZ,O
22573,899,manifested,VBN,O
22574,899,as,IN,O
22575,899,higher,JJR,O
22576,899,mortality,NN,O
22577,899,and,CC,O
22578,899,low,JJ,O
22579,899,survival,NN,O
22580,899,rate,NN,O
22581,899,of,IN,O
22582,899,the,DT,O
22583,899,CHIKV-infected,JJ,O
22584,899,mosquitoes,NNS,O
22585,899,.,.,O
22586,900,Further,JJ,O
22587,900,evaluation,NN,O
22588,900,revealed,VBD,O
22589,900,that,IN,O
22590,900,the,DT,O
22591,900,egg-laying,JJ,O
22592,900,pathway,NN,O
22593,900,was,VBD,O
22594,900,affected,VBN,O
22595,900,",",",",O
22596,900,resulting,VBG,O
22597,900,in,IN,O
22598,900,lower,JJR,O
22599,900,number,NN,O
22600,900,of,IN,O
22601,900,eggs,NNS,O
22602,900,.,.,O
22603,901,Expression,NN,O
22604,901,analysis,NN,O
22605,901,of,IN,O
22606,901,six,CD,O
22607,901,transcripts,NNS,O
22608,901,in,IN,O
22609,901,the,DT,O
22610,901,egg-laying,JJ,O
22611,901,pathway,NN,O
22612,901,revealed,VBD,O
22613,901,that,IN,O
22614,901,these,DT,O
22615,901,transcripts,NNS,O
22616,901,were,VBD,O
22617,901,downregulated,VBN,O
22618,901,during,IN,O
22619,901,the,DT,O
22620,901,gonotrophic,JJ,O
22621,901,cycles,NNS,O
22622,901,in,IN,O
22623,901,CHIKV-infected,JJ,O
22624,901,mosquitoes,NNS,O
22625,901,as,IN,O
22626,901,compared,VBN,O
22627,901,to,TO,O
22628,901,normal,JJ,O
22629,901,blood-fed,JJ,O
22630,901,mosquitoes,NNS,O
22631,901,.,.,O
22632,902,Owing,VBG,O
22633,902,to,TO,O
22634,902,a,DT,O
22635,902,lack,NN,O
22636,902,of,IN,O
22637,902,appropriate,JJ,O
22638,902,diagnostic,JJ,O
22639,902,and,CC,O
22640,902,therapeutic,JJ,O
22641,902,approaches,NNS,O
22642,902,for,IN,O
22643,902,mycotic,JJ,O
22644,902,keratitis,NN,DIS
22645,902,",",",",O
22646,902,approximately,RB,O
22647,902,one,CD,O
22648,902,million,CD,O
22649,902,cases,NNS,O
22650,902,of,IN,O
22651,902,preventable,JJ,O
22652,902,corneal,NN,O
22653,902,blindness,NN,SYMP
22654,902,are,VBP,O
22655,902,reported,VBN,O
22656,902,each,DT,O
22657,902,year,NN,O
22658,902,.,.,O
22659,903,The,DT,O
22660,903,number,NN,O
22661,903,of,IN,O
22662,903,keratitis,NN,DIS
22663,903,cases,NNS,O
22664,903,due,JJ,O
22665,903,to,TO,O
22666,903,infection,NN,O
22667,903,with,IN,O
22668,903,Fusarium,NN,PATH
22669,903,is,VBZ,O
22670,903,increasing,VBG,O
22671,903,significantly,RB,O
22672,903,worldwide,RB,O
22673,903,",",",",O
22674,903,many,JJ,O
22675,903,of,IN,O
22676,903,which,WDT,O
22677,903,are,VBP,O
22678,903,not,RB,O
22679,903,treated,VBN,O
22680,903,adequately,RB,O
22681,903,and,CC,O
22682,903,in,IN,O
22683,903,a,DT,O
22684,903,timely,JJ,O
22685,903,manner,NN,O
22686,903,due,JJ,O
22687,903,to,TO,O
22688,903,frequent,JJ,O
22689,903,misdiagnosis,NN,O
22690,903,.,.,O
22691,904,In,IN,O
22692,904,the,DT,O
22693,904,current,JJ,O
22694,904,report,NN,O
22695,904,",",",",O
22696,904,we,PRP,O
22697,904,describe,VBP,O
22698,904,three,CD,O
22699,904,cases,NNS,O
22700,904,of,IN,O
22701,904,keratitis,NN,DIS
22702,904,caused,VBN,O
22703,904,by,IN,O
22704,904,Fusarium,NNP,PATH
22705,904,solani,JJ,O
22706,904,sensu,NN,O
22707,904,stricto,NN,O
22708,904,(,-LRB-,O
22709,904,FSSC5,NN,O
22710,904,),-RRB-,O
22711,904,from,IN,O
22712,904,Turkey,NNP,O
22713,904,and,CC,O
22714,904,The,DT,O
22715,904,Netherlands,NNPS,O
22716,904,",",",",O
22717,904,following,VBG,O
22718,904,ocular,JJ,O
22719,904,trauma,NN,O
22720,904,.,.,O
22721,905,The,DT,O
22722,905,etiological,JJ,O
22723,905,agent,NN,O
22724,905,of,IN,O
22725,905,keratitis,NN,DIS
22726,905,",",",",O
22727,905,FSSC5,NN,O
22728,905,",",",",O
22729,905,identified,VBN,O
22730,905,by,IN,O
22731,905,sequencing,NN,O
22732,905,of,IN,O
22733,905,the,DT,O
22734,905,partial,JJ,O
22735,905,tef1-α,JJ,O
22736,905,gene,NN,O
22737,905,",",",",O
22738,905,exhibited,VBD,O
22739,905,low,JJ,O
22740,905,minimum,NN,O
22741,905,inhibitory,JJ,O
22742,905,concentrations,NNS,O
22743,905,(,-LRB-,O
22744,905,MICs,NNS,O
22745,905,),-RRB-,O
22746,905,of,IN,O
22747,905,1,CD,O
22748,905,µg/mL,NN,O
22749,905,for,IN,O
22750,905,amphotericin,NN,O
22751,905,B,NN,O
22752,905,and,CC,O
22753,905,high,JJ,O
22754,905,MICs,NNS,O
22755,905,above,IN,O
22756,905,the,DT,O
22757,905,published,VBN,O
22758,905,epidemiological,JJ,O
22759,905,cutoff,NN,O
22760,905,values,NNS,O
22761,905,for,IN,O
22762,905,voriconazole,NN,O
22763,905,(,-LRB-,O
22764,905,8,CD,O
22765,905,µg/mL,NN,O
22766,905,),-RRB-,O
22767,905,.,.,O
22768,906,Patients,NNS,O
22769,906,were,VBD,O
22770,906,successfully,RB,O
22771,906,treated,VBN,O
22772,906,with,IN,O
22773,906,topical,JJ,O
22774,906,amphotericin,NN,O
22775,906,B,NN,O
22776,906,and,CC,O
22777,906,voriconazole,NN,O
22778,906,with,IN,O
22779,906,complete,JJ,O
22780,906,recovery,NN,O
22781,906,.,.,O
22782,907,Crohn,NN,O
22783,907,'s,POS,O
22784,907,disease,NN,O
22785,907,(,-LRB-,O
22786,907,CD,NN,O
22787,907,),-RRB-,O
22788,907,is,VBZ,O
22789,907,caused,VBN,O
22790,907,by,IN,O
22791,907,a,DT,O
22792,907,trigger,NN,O
22793,907,",",",",O
22794,907,almost,RB,O
22795,907,certainly,RB,O
22796,907,enteric,JJ,DIS
22797,907,infection,NN,DIS
22798,907,by,IN,O
22799,907,one,CD,O
22800,907,of,IN,O
22801,907,a,DT,O
22802,907,multitude,NN,O
22803,907,of,IN,O
22804,907,organisms,NNS,O
22805,907,that,WDT,O
22806,907,allows,VBZ,O
22807,907,faeces,NNS,O
22808,907,access,NN,O
22809,907,to,TO,O
22810,907,the,DT,O
22811,907,tissues,NNS,O
22812,907,",",",",O
22813,907,at,IN,O
22814,907,which,WDT,O
22815,907,stage,NN,O
22816,907,the,DT,O
22817,907,response,NN,O
22818,907,of,IN,O
22819,907,individuals,NNS,O
22820,907,predisposed,VBN,O
22821,907,to,TO,O
22822,907,CD,NNP,O
22823,907,is,VBZ,O
22824,907,abnormal,JJ,O
22825,907,.,.,O
22826,908,In,IN,O
22827,908,CD,NNP,O
22828,908,the,DT,O
22829,908,failure,NN,O
22830,908,of,IN,O
22831,908,acute,JJ,SYMP
22832,908,inflammation,NN,SYMP
22833,908,results,VBZ,O
22834,908,in,IN,O
22835,908,the,DT,O
22836,908,failure,NN,O
22837,908,to,TO,O
22838,908,recruit,VB,O
22839,908,neutrophils,NNS,O
22840,908,to,TO,O
22841,908,the,DT,O
22842,908,inflammatory,JJ,O
22843,908,site,NN,O
22844,908,",",",",O
22845,908,as,IN,O
22846,908,a,DT,O
22847,908,consequence,NN,O
22848,908,of,IN,O
22849,908,which,WDT,O
22850,908,the,DT,O
22851,908,clearance,NN,O
22852,908,of,IN,O
22853,908,bacteria,NNS,O
22854,908,from,IN,O
22855,908,the,DT,O
22856,908,tissues,NNS,O
22857,908,is,VBZ,O
22858,908,defective,JJ,O
22859,908,.,.,O
22860,909,The,DT,O
22861,909,retained,VBN,O
22862,909,faecal,JJ,O
22863,909,products,NNS,O
22864,909,result,VBP,O
22865,909,in,IN,O
22866,909,the,DT,O
22867,909,characteristic,JJ,O
22868,909,chronic,JJ,O
22869,909,granulomatous,JJ,SYMP
22870,909,inflammation,NN,SYMP
22871,909,and,CC,O
22872,909,adaptive,JJ,O
22873,909,immune,JJ,O
22874,909,response,NN,O
22875,909,.,.,O
22876,910,Impaired,JJ,O
22877,910,of,IN,O
22878,910,digestion,NN,O
22879,910,of,IN,O
22880,910,bacteria,NNS,O
22881,910,and,CC,O
22882,910,fungi,NNS,PATH
22883,910,by,IN,O
22884,910,CGD,NN,O
22885,910,neutrophils,NNS,O
22886,910,can,MD,O
22887,910,result,VB,O
22888,910,in,IN,O
22889,910,a,DT,O
22890,910,similar,JJ,O
22891,910,pathological,JJ,O
22892,910,and,CC,O
22893,910,clinical,JJ,O
22894,910,picture,NN,O
22895,910,.,.,O
22896,911,The,DT,O
22897,911,neutrophils,NNS,O
22898,911,in,IN,O
22899,911,CD,NNP,O
22900,911,are,VBP,O
22901,911,normal,JJ,O
22902,911,and,CC,O
22903,911,their,PRP$,O
22904,911,inadequate,JJ,O
22905,911,accumulation,NN,O
22906,911,at,IN,O
22907,911,sites,NNS,O
22908,911,of,IN,O
22909,911,inflammation,NN,SYMP
22910,911,generally,RB,O
22911,911,results,VBZ,O
22912,911,from,IN,O
22913,911,diminished,VBN,O
22914,911,secretion,NN,O
22915,911,of,IN,O
22916,911,pro-inflammatory,JJ,O
22917,911,cytokines,NNS,O
22918,911,by,IN,O
22919,911,macrophages,NNS,O
22920,911,consequent,JJ,O
22921,911,upon,IN,O
22922,911,disordered,VBN,O
22923,911,vesicle,NN,O
22924,911,trafficking,NN,O
22925,911,.,.,O
22926,912,This,DT,O
22927,912,article,NN,O
22928,912,is,VBZ,O
22929,912,protected,VBN,O
22930,912,by,IN,O
22931,912,copyright,NN,O
22932,912,.,.,O
22933,913,All,DT,O
22934,913,rights,NNS,O
22935,913,reserved,VBN,O
22936,913,.,.,O
22937,914,Dengue,JJ,PATH
22938,914,virus,NN,PATH
22939,914,affects,VBZ,O
22940,914,approximately,RB,O
22941,914,130,CD,O
22942,914,countries,NNS,O
22943,914,.,.,O
22944,915,25,CD,O
22945,915,%,NN,O
22946,915,of,IN,O
22947,915,infections,NNS,O
22948,915,result,VBP,O
22949,915,in,IN,O
22950,915,febrile,NN,O
22951,915,",",",",O
22952,915,self-limiting,JJ,O
22953,915,illness,NN,O
22954,915,;,:,O
22955,915,heterotypic,JJ,O
22956,915,infection,NN,O
22957,915,results,VBZ,O
22958,915,in,IN,O
22959,915,potentially,RB,O
22960,915,fatal,JJ,O
22961,915,Dengue,NNP,O
22962,915,Haemorrhagic,NNP,O
22963,915,Fever,NN,DIS
22964,915,or,CC,O
22965,915,Dengue,JJ,O
22966,915,Shock,NN,SYMP
22967,915,Syndrome,NN,DIS
22968,915,.,.,O
22969,916,Only,RB,O
22970,916,one,CD,O
22971,916,vaccine,NN,O
22972,916,is,VBZ,O
22973,916,currently,RB,O
22974,916,available,JJ,O
22975,916,.,.,O
22976,917,Its,PRP$,O
22977,917,efficacy,NN,O
22978,917,is,VBZ,O
22979,917,very,RB,O
22980,917,variable,JJ,O
22981,917,.,.,O
22982,918,Thus,RB,O
22983,918,",",",",O
22984,918,to,TO,O
22985,918,target,VB,O
22986,918,Dengue,NNP,O
22987,918,",",",",O
22988,918,we,PRP,O
22989,918,used,VBD,O
22990,918,an,DT,O
22991,918,innovative,JJ,O
22992,918,immunoinformatic,JJ,O
22993,918,protocol,NN,O
22994,918,to,TO,O
22995,918,design,VB,O
22996,918,a,DT,O
22997,918,putative,JJ,O
22998,918,epitope,NN,O
22999,918,ensemble,NN,O
23000,918,vaccine,NN,O
23001,918,by,IN,O
23002,918,selecting,VBG,O
23003,918,an,DT,O
23004,918,optimal,JJ,O
23005,918,set,NN,O
23006,918,of,IN,O
23007,918,highly-conserved,JJ,O
23008,918,epitopes,NNS,O
23009,918,with,IN,O
23010,918,experimentally-verified,JJ,O
23011,918,immunogenicity,NN,O
23012,918,.,.,O
23013,919,From,IN,O
23014,919,1597,CD,O
23015,919,CD4,NN,O
23016,919,+,CC,O
23017,919,and,CC,O
23018,919,MHC,NN,O
23019,919,II,CD,O
23020,919,epitopes,NNS,O
23021,919,",",",",O
23022,919,6,CD,O
23023,919,MHC,NN,O
23024,919,Class,NN,O
23025,919,I,CD,O
23026,919,epitopes,NNS,O
23027,919,(,-LRB-,O
23028,919,RAVHADMGYW,NNP,O
23029,919,",",",",O
23030,919,GPWHLGKLEM,NNP,O
23031,919,",",",",O
23032,919,GLYGNGVVTK,NNP,O
23033,919,",",",",O
23034,919,NMIIMDEAHF,NNP,O
23035,919,",",",",O
23036,919,KTWAYHGSY,NNP,O
23037,919,",",",",O
23038,919,WAYHGSYEV,NNP,O
23039,919,),-RRB-,O
23040,919,and,CC,O
23041,919,9,CD,O
23042,919,MHC,NN,O
23043,919,Class,NN,O
23044,919,II,CD,O
23045,919,epitopes,NNS,O
23046,919,(,-LRB-,O
23047,919,LAKAIFKLTYQNKVV,NNP,O
23048,919,",",",",O
23049,919,GKIVGLYGNGVVTTS,NNP,O
23050,919,",",",",O
23051,919,AAIFMTATPPGSVEA,NNP,O
23052,919,",",",",O
23053,919,AAIFMTATPPGTADA,NNP,O
23054,919,",",",",O
23055,919,GKTVWFVPSIKAGND,NNP,O
23056,919,",",",",O
23057,919,KFWNTTIAVSMANIF,NNP,O
23058,919,",",",",O
23059,919,RAIWYMWLGARYLEF,NNP,O
23060,919,",",",",O
23061,919,VGTYGLNTFTNMEVQ,NNP,O
23062,919,",",",",O
23063,919,WTLMYFHRRDLRLAA,NNP,O
23064,919,),-RRB-,O
23065,919,were,VBD,O
23066,919,selected,VBN,O
23067,919,;,:,O
23068,919,this,DT,O
23069,919,candidate,NN,O
23070,919,vaccine,NN,O
23071,919,achieved,VBD,O
23072,919,a,DT,O
23073,919,world,NN,O
23074,919,population,NN,O
23075,919,coverage,NN,O
23076,919,of,IN,O
23077,919,92.49,CD,O
23078,919,%,NN,O
23079,919,.,.,O
23080,920,This,DT,O
23081,920,article,NN,O
23082,920,is,VBZ,O
23083,920,protected,VBN,O
23084,920,by,IN,O
23085,920,copyright,NN,O
23086,920,.,.,O
23087,921,All,DT,O
23088,921,rights,NNS,O
23089,921,reserved,VBN,O
23090,921,.,.,O
23091,922,Surgical,NNP,O
23092,922,management,NN,O
23093,922,has,VBZ,O
23094,922,been,VBN,O
23095,922,the,DT,O
23096,922,main,JJ,O
23097,922,approach,NN,O
23098,922,for,IN,O
23099,922,enteral,JJ,O
23100,922,fistulae,JJ,DIS
23101,922,.,.,O
23102,923,This,DT,O
23103,923,approach,NN,O
23104,923,is,VBZ,O
23105,923,usually,RB,O
23106,923,complex,JJ,O
23107,923,due,JJ,O
23108,923,to,TO,O
23109,923,comorbidities,NNS,O
23110,923,",",",",O
23111,923,a,DT,O
23112,923,wasted,VBN,O
23113,923,nutritional,JJ,O
23114,923,state,NN,O
23115,923,and,CC,O
23116,923,anatomical,JJ,O
23117,923,difficulties,NNS,O
23118,923,related,VBN,O
23119,923,to,TO,O
23120,923,prior,JJ,O
23121,923,multiple,JJ,O
23122,923,interventions,NNS,O
23123,923,.,.,O
23124,924,Therefore,RB,O
23125,924,",",",",O
23126,924,endoscopic,JJ,O
23127,924,methods,NNS,O
23128,924,such,JJ,O
23129,924,as,IN,O
23130,924,clips,NNS,O
23131,924,",",",",O
23132,924,self-expanding,JJ,O
23133,924,metal,NN,O
23134,924,stent,NN,O
23135,924,(,-LRB-,O
23136,924,SEMS,NNS,O
23137,924,),-RRB-,O
23138,924,and,CC,O
23139,924,recently,RB,O
23140,924,",",",",O
23141,924,the,DT,O
23142,924,over,JJ,O
23143,924,scope,NN,O
23144,924,clip,NN,O
23145,924,(,-LRB-,O
23146,924,OTSC,NN,O
23147,924,®,NN,O
23148,924,),-RRB-,O
23149,924,are,VBP,O
23150,924,increasing,VBG,O
23151,924,in,IN,O
23152,924,popularity,NN,O
23153,924,and,CC,O
23154,924,use,NN,O
23155,924,.,.,O
23156,925,Herein,RB,O
23157,925,",",",",O
23158,925,we,PRP,O
23159,925,present,VBP,O
23160,925,the,DT,O
23161,925,case,NN,O
23162,925,of,IN,O
23163,925,a,DT,O
23164,925,patient,NN,O
23165,925,with,IN,O
23166,925,a,DT,O
23167,925,HIV,NN,PATH
23168,925,infection,NN,O
23169,925,who,WP,O
23170,925,was,VBD,O
23171,925,admitted,VBN,O
23172,925,due,JJ,O
23173,925,to,TO,O
23174,925,respiratory,JJ,SYMP
23175,925,symptoms,NNS,SYMP
23176,925,.,.,O
23177,926,Radiological,JJ,O
23178,926,and,CC,O
23179,926,microbiological,JJ,O
23180,926,studies,NNS,O
23181,926,documented,VBD,O
23182,926,a,DT,O
23183,926,tracheoesophageal,NN,O
23184,926,fistula,NN,DIS
23185,926,due,JJ,O
23186,926,to,TO,O
23187,926,tuberculosis,NN,DIS
23188,926,(,-LRB-,O
23189,926,TB,NN,O
23190,926,),-RRB-,O
23191,926,and,CC,O
23192,926,cytomegalovirus,NN,O
23193,926,(,-LRB-,O
23194,926,CMV,NN,O
23195,926,),-RRB-,O
23196,926,infection,NN,O
23197,926,.,.,O
23198,927,Therefore,RB,O
23199,927,",",",",O
23200,927,an,DT,O
23201,927,esophageal,JJ,O
23202,927,fully-covered,JJ,O
23203,927,stent,NN,O
23204,927,was,VBD,O
23205,927,placed,VBN,O
23206,927,",",",",O
23207,927,which,WDT,O
23208,927,migrated,VBD,O
23209,927,into,IN,O
23210,927,the,DT,O
23211,927,stomach,NN,O
23212,927,.,.,O
23213,928,The,DT,O
23214,928,thoracic,JJ,O
23215,928,surgeons,NNS,O
23216,928,considered,VBN,O
23217,928,an,DT,O
23218,928,esophagectomy,NN,O
23219,928,with,IN,O
23220,928,gastric,JJ,O
23221,928,ascent,NN,O
23222,928,and,CC,O
23223,928,muscle,NN,O
23224,928,patch,NN,O
23225,928,in,IN,O
23226,928,the,DT,O
23227,928,trachea,NN,O
23228,928,.,.,O
23229,929,However,RB,O
23230,929,",",",",O
23231,929,due,JJ,O
23232,929,to,TO,O
23233,929,his,PRP$,O
23234,929,poor,JJ,O
23235,929,nutritional,JJ,O
23236,929,status,NN,O
23237,929,and,CC,O
23238,929,comorbidity,NN,O
23239,929,",",",",O
23240,929,an,DT,O
23241,929,OTSC,NN,O
23242,929,was,VBD,O
23243,929,placed,VBN,O
23244,929,to,TO,O
23245,929,treat,VB,O
23246,929,the,DT,O
23247,929,fistulae,JJ,DIS
23248,929,.,.,O
23249,930,The,DT,O
23250,930,patient,NN,O
23251,930,also,RB,O
23252,930,received,VBD,O
23253,930,medical,JJ,O
23254,930,treatment,NN,O
23255,930,with,IN,O
23256,930,anti-tuberculotics,NNS,O
23257,930,and,CC,O
23258,930,anti-retrovirals,NNS,O
23259,930,.,.,O
23260,931,Aspiration,NNP,O
23261,931,pneumonia,NN,DIS
23262,931,has,VBZ,O
23263,931,a,DT,O
23264,931,high,JJ,O
23265,931,incidence,NN,O
23266,931,in,IN,O
23267,931,hospitalized,VBN,O
23268,931,patients,NNS,O
23269,931,with,IN,O
23270,931,community-acquired,JJ,O
23271,931,pneumonia,NN,DIS
23272,931,and,CC,O
23273,931,results,VBZ,O
23274,931,in,IN,O
23275,931,high,JJ,O
23276,931,mortality,NN,O
23277,931,rates,NNS,O
23278,931,.,.,O
23279,932,We,PRP,O
23280,932,aimed,VBD,O
23281,932,to,TO,O
23282,932,evaluate,VB,O
23283,932,microbiology,NN,O
23284,932,and,CC,O
23285,932,assess,VB,O
23286,932,prognostic,JJ,O
23287,932,factors,NNS,O
23288,932,of,IN,O
23289,932,aspiration,NN,O
23290,932,pneumonia,NN,DIS
23291,932,in,IN,O
23292,932,the,DT,O
23293,932,setting,NN,O
23294,932,of,IN,O
23295,932,a,DT,O
23296,932,tertiary,JJ,O
23297,932,hospital,NN,O
23298,932,pulmonology,NN,O
23299,932,department,NN,O
23300,932,.,.,O
23301,933,Community-acquired,JJ,O
23302,933,(,-LRB-,O
23303,933,CAAP,NN,O
23304,933,),-RRB-,O
23305,933,and,CC,O
23306,933,healthcare-associated,JJ,O
23307,933,aspiration,NN,O
23308,933,pneumonia,NN,DIS
23309,933,(,-LRB-,O
23310,933,HCAAP,NN,O
23311,933,),-RRB-,O
23312,933,cases,NNS,O
23313,933,hospitalized,VBN,O
23314,933,over,IN,O
23315,933,a,DT,O
23316,933,period,NN,O
23317,933,of,IN,O
23318,933,a,DT,O
23319,933,year,NN,O
23320,933,were,VBD,O
23321,933,prospectively,RB,O
23322,933,followed,VBN,O
23323,933,.,.,O
23324,934,Demographic,JJ,O
23325,934,",",",",O
23326,934,clinical,JJ,O
23327,934,",",",",O
23328,934,biological,JJ,O
23329,934,and,CC,O
23330,934,radiological,JJ,O
23331,934,data,NNS,O
23332,934,were,VBD,O
23333,934,recorded,VBN,O
23334,934,at,IN,O
23335,934,admission,NN,O
23336,934,",",",",O
23337,934,while,IN,O
23338,934,sputum,NN,SYMP
23339,934,",",",",O
23340,934,tracheal,JJ,O
23341,934,aspirates,NNS,O
23342,934,or,CC,O
23343,934,bronchial,JJ,O
23344,934,washing,VBG,O
23345,934,samples,NNS,O
23346,934,were,VBD,O
23347,934,collected,VBN,O
23348,934,within,IN,O
23349,934,48,CD,O
23350,934,hours,NNS,O
23351,934,of,IN,O
23352,934,admission,NN,O
23353,934,.,.,O
23354,935,During,IN,O
23355,935,hospital,NN,O
23356,935,stay,NN,O
23357,935,",",",",O
23358,935,therapeutic,JJ,O
23359,935,and,CC,O
23360,935,supportive,JJ,O
23361,935,measures,NNS,O
23362,935,and,CC,O
23363,935,resulting,VBG,O
23364,935,complications,NNS,O
23365,935,were,VBD,O
23366,935,recorded,VBN,O
23367,935,.,.,O
23368,936,Regression,NN,O
23369,936,analysis,NN,O
23370,936,was,VBD,O
23371,936,applied,VBN,O
23372,936,to,TO,O
23373,936,find,VB,O
23374,936,statistically,RB,O
23375,936,significant,JJ,O
23376,936,prognostic,JJ,O
23377,936,factors,NNS,O
23378,936,.,.,O
23379,937,The,DT,O
23380,937,sample,NN,O
23381,937,consisted,VBD,O
23382,937,of,IN,O
23383,937,70,CD,O
23384,937,patients,NNS,O
23385,937,(,-LRB-,O
23386,937,67.1,CD,O
23387,937,%,NN,O
23388,937,men,NNS,O
23389,937,),-RRB-,O
23390,937,;,:,O
23391,937,55.7,CD,O
23392,937,%,NN,O
23393,937,of,IN,O
23394,937,them,PRP,O
23395,937,presented,VBD,O
23396,937,as,IN,O
23397,937,HCAAP,NN,O
23398,937,;,:,O
23399,937,94.3,CD,O
23400,937,%,NN,O
23401,937,had,VBD,O
23402,937,positive,JJ,O
23403,937,culture,NN,O
23404,937,of,IN,O
23405,937,lower,JJR,O
23406,937,respiratory,JJ,DIS
23407,937,tract,NN,SYMP
23408,937,specimens,NNS,O
23409,937,with,IN,O
23410,937,isolation,NN,O
23411,937,of,IN,O
23412,937,115,CD,O
23413,937,pathogens,NNS,O
23414,937,",",",",O
23415,937,47,CD,O
23416,937,of,IN,O
23417,937,which,WDT,O
23418,937,were,VBD,O
23419,937,multidrug,JJ,O
23420,937,-,:,O
