,sentence_number,word,pos,tag
28488,1122,7-89,CD,O
28489,1122,years,NNS,O
28490,1122,(,-LRB-,O
28491,1122,mean,VB,O
28492,1122,33.3,CD,O
28493,1122,years,NNS,O
28494,1122,),-RRB-,O
28495,1122,.,.,O
28496,1123,A,DT,O
28497,1123,state,NN,O
28498,1123,of,IN,O
28499,1123,immune,JJ,O
28500,1123,suppression,NN,O
28501,1123,(,-LRB-,O
28502,1123,drug-induced,JJ,O
28503,1123,",",",",O
28504,1123,malignancy,NN,O
28505,1123,or,CC,O
28506,1123,diabetes,NN,O
28507,1123,),-RRB-,O
28508,1123,was,VBD,O
28509,1123,present,JJ,O
28510,1123,in,IN,O
28511,1123,five,CD,O
28512,1123,patients,NNS,O
28513,1123,(,-LRB-,O
28514,1123,17,CD,O
28515,1123,%,NN,O
28516,1123,),-RRB-,O
28517,1123,.,.,O
28518,1124,Folliculitis,NN,O
28519,1124,and,CC,O
28520,1124,cutaneous,JJ,O
28521,1124,pustulosis,NN,O
28522,1124,were,VBD,O
28523,1124,the,DT,O
28524,1124,most,RBS,O
28525,1124,common,JJ,O
28526,1124,presentations,NNS,O
28527,1124,(,-LRB-,O
28528,1124,16,CD,O
28529,1124,cases,NNS,O
28530,1124,",",",",O
28531,1124,55,CD,O
28532,1124,%,NN,O
28533,1124,),-RRB-,O
28534,1124,",",",",O
28535,1124,followed,VBN,O
28536,1124,by,IN,O
28537,1124,secondary,JJ,O
28538,1124,infection,NN,O
28539,1124,of,IN,O
28540,1124,hidradenitis,NN,O
28541,1124,suppurativa,NN,O
28542,1124,(,-LRB-,O
28543,1124,five,CD,O
28544,1124,cases,NNS,O
28545,1124,",",",",O
28546,1124,17,CD,O
28547,1124,%,NN,O
28548,1124,),-RRB-,O
28549,1124,.,.,O
28550,1125,Other,JJ,O
28551,1125,sources,NNS,O
28552,1125,of,IN,O
28553,1125,isolation,NN,O
28554,1125,were,VBD,O
28555,1125,infected,JJ,O
28556,1125,molluscum,NN,DIS
28557,1125,contagiosum,NN,DIS
28558,1125,(,-LRB-,O
28559,1125,two,CD,O
28560,1125,cases,NNS,O
28561,1125,),-RRB-,O
28562,1125,",",",",O
28563,1125,folliculitis,NN,O
28564,1125,decalvans,NNS,O
28565,1125,(,-LRB-,O
28566,1125,one,CD,O
28567,1125,case,NN,O
28568,1125,),-RRB-,O
28569,1125,",",",",O
28570,1125,dissecting,VBG,O
28571,1125,cellulitis,NN,DIS
28572,1125,(,-LRB-,O
28573,1125,one,CD,O
28574,1125,case,NN,O
28575,1125,),-RRB-,O
28576,1125,",",",",O
28577,1125,abscess,NN,DIS
28578,1125,(,-LRB-,O
28579,1125,one,CD,O
28580,1125,case,NN,O
28581,1125,),-RRB-,O
28582,1125,",",",",O
28583,1125,cyst,NN,SYMP
28584,1125,(,-LRB-,O
28585,1125,one,CD,O
28586,1125,case,NN,O
28587,1125,),-RRB-,O
28588,1125,",",",",O
28589,1125,impetigo,NN,O
28590,1125,(,-LRB-,O
28591,1125,one,CD,O
28592,1125,case,NN,O
28593,1125,),-RRB-,O
28594,1125,and,CC,O
28595,1125,granuloma,NN,DIS
28596,1125,after,IN,O
28597,1125,trauma,NN,O
28598,1125,(,-LRB-,O
28599,1125,one,CD,O
28600,1125,case,NN,O
28601,1125,),-RRB-,O
28602,1125,.,.,O
28603,1126,The,DT,O
28604,1126,in,FW,O
28605,1126,vitro,FW,O
28606,1126,antibiotic,JJ,O
28607,1126,sensitivity,NN,O
28608,1126,tests,NNS,O
28609,1126,showed,VBD,O
28610,1126,susceptibility,NN,O
28611,1126,to,TO,O
28612,1126,most,JJS,O
28613,1126,tested,VBN,O
28614,1126,antibiotics,NNS,O
28615,1126,",",",",O
28616,1126,although,IN,O
28617,1126,a,DT,O
28618,1126,few,JJ,O
28619,1126,isolates,NNS,O
28620,1126,were,VBD,O
28621,1126,resistant,JJ,O
28622,1126,to,TO,O
28623,1126,gentamycin,NN,O
28624,1126,",",",",O
28625,1126,penicillin,NN,O
28626,1126,and,CC,O
28627,1126,oxacillin,NN,O
28628,1126,.,.,O
28629,1127,In,IN,O
28630,1127,19,CD,O
28631,1127,of,IN,O
28632,1127,20,CD,O
28633,1127,patients,NNS,O
28634,1127,for,IN,O
28635,1127,whom,WP,O
28636,1127,follow,VBP,O
28637,1127,ups,NNS,O
28638,1127,were,VBD,O
28639,1127,available,JJ,O
28640,1127,",",",",O
28641,1127,cutaneous,JJ,O
28642,1127,manifestations,NNS,O
28643,1127,improved,VBN,O
28644,1127,or,CC,O
28645,1127,resolved,VBN,O
28646,1127,with,IN,O
28647,1127,proper,JJ,O
28648,1127,local,JJ,O
28649,1127,and/or,CC,O
28650,1127,oral,JJ,O
28651,1127,antibiotic,JJ,O
28652,1127,therapy,NN,O
28653,1127,.,.,O
28654,1128,S.,NNP,PATH
28655,1128,lugdunensis,VBZ,PATH
28656,1128,may,MD,O
28657,1128,play,VB,O
28658,1128,a,DT,O
28659,1128,role,NN,O
28660,1128,as,IN,O
28661,1128,a,DT,O
28662,1128,primary,JJ,O
28663,1128,or,CC,O
28664,1128,secondary,JJ,O
28665,1128,pathogen,NN,O
28666,1128,in,IN,O
28667,1128,various,JJ,O
28668,1128,skin,NN,DIS
28669,1128,infections,NNS,DIS
28670,1128,",",",",O
28671,1128,most,JJS,O
28672,1128,commonly,RB,O
28673,1128,folliculitis,NN,O
28674,1128,and,CC,O
28675,1128,pustulosis,NN,O
28676,1128,.,.,O
28677,1129,Proper,JJ,O
28678,1129,antibiotic,JJ,O
28679,1129,therapy,NN,O
28680,1129,may,MD,O
28681,1129,lead,VB,O
28682,1129,to,TO,O
28683,1129,improvement,NN,O
28684,1129,or,CC,O
28685,1129,resolution,NN,O
28686,1129,.,.,O
28687,1130,Zika,NNP,PATH
28688,1130,virus,NN,PATH
28689,1130,infections,NNS,O
28690,1130,have,VBP,O
28691,1130,recently,RB,O
28692,1130,been,VBN,O
28693,1130,reported,VBN,O
28694,1130,in,IN,O
28695,1130,many,JJ,O
28696,1130,dengue-endemic,JJ,O
28697,1130,areas,NNS,O
28698,1130,globally,RB,O
28699,1130,.,.,O
28700,1131,Both,DT,O
28701,1131,dengue,JJ,DIS
28702,1131,(,-LRB-,O
28703,1131,DENV,NN,PATH
28704,1131,),-RRB-,O
28705,1131,and,CC,O
28706,1131,Zika,NN,O
28707,1131,(,-LRB-,O
28708,1131,ZIKV,NN,O
28709,1131,),-RRB-,O
28710,1131,virus,NN,PATH
28711,1131,are,VBP,O
28712,1131,transmitted,VBN,O
28713,1131,by,IN,O
28714,1131,Aedes,NNP,PATH
28715,1131,mosquitoes,NNS,O
28716,1131,",",",",O
28717,1131,raising,VBG,O
28718,1131,the,DT,O
28719,1131,possibility,NN,O
28720,1131,of,IN,O
28721,1131,mixed,JJ,DIS
28722,1131,infections,NNS,DIS
28723,1131,in,IN,O
28724,1131,both,CC,O
28725,1131,vector,NN,O
28726,1131,and,CC,O
28727,1131,host,NN,O
28728,1131,.,.,O
28729,1132,We,PRP,O
28730,1132,evaluated,VBD,O
28731,1132,DENV,NN,O
28732,1132,and,CC,O
28733,1132,ZIKV,NN,PATH
28734,1132,prevalence,NN,O
28735,1132,in,IN,O
28736,1132,human,JJ,O
28737,1132,and,CC,O
28738,1132,vector,NN,O
28739,1132,samples,NNS,O
28740,1132,in,IN,O
28741,1132,Kolkata,NNP,O
28742,1132,",",",",O
28743,1132,a,DT,O
28744,1132,DENV-endemic,JJ,O
28745,1132,city,NN,O
28746,1132,.,.,O
28747,1133,Blood,NN,O
28748,1133,samples,NNS,O
28749,1133,were,VBD,O
28750,1133,collected,VBN,O
28751,1133,from,IN,O
28752,1133,70,CD,O
28753,1133,patients,NNS,O
28754,1133,presenting,VBG,O
28755,1133,dengue-like,JJ,O
28756,1133,fever,NN,SYMP
28757,1133,symptoms,NNS,SYMP
28758,1133,at,IN,O
28759,1133,a,DT,O
28760,1133,hospital,NN,O
28761,1133,in,IN,O
28762,1133,Kolkata,NNP,O
28763,1133,during,IN,O
28764,1133,2015-16,CD,O
28765,1133,.,.,O
28766,1134,Serum,NN,O
28767,1134,was,VBD,O
28768,1134,obtained,VBN,O
28769,1134,and,CC,O
28770,1134,tested,VBN,O
28771,1134,for,IN,O
28772,1134,DENV,NN,PATH
28773,1134,infection,NN,O
28774,1134,by,IN,O
28775,1134,DENV,NN,PATH
28776,1134,NS1-based,JJ,O
28777,1134,ELISA,NN,O
28778,1134,.,.,O
28779,1135,Adult,JJ,DIS
28780,1135,(,-LRB-,O
28781,1135,n,NN,O
28782,1135,=,JJ,O
28783,1135,8,CD,O
28784,1135,),-RRB-,O
28785,1135,and,CC,O
28786,1135,larval,JJ,O
28787,1135,stages,NNS,O
28788,1135,(,-LRB-,O
28789,1135,n,NN,O
28790,1135,=,JJ,O
28791,1135,12,CD,O
28792,1135,),-RRB-,O
28793,1135,of,IN,O
28794,1135,Aedes,NNP,PATH
28795,1135,were,VBD,O
28796,1135,also,RB,O
28797,1135,collected,VBN,O
28798,1135,.,.,O
28799,1136,A,DT,O
28800,1136,RT-PCR-based,JJ,O
28801,1136,screening,NN,O
28802,1136,of,IN,O
28803,1136,both,CC,O
28804,1136,viruses,NNS,O
28805,1136,supplemented,VBN,O
28806,1136,by,IN,O
28807,1136,amplicon,NN,O
28808,1136,sequencing,NN,O
28809,1136,was,VBD,O
28810,1136,performed,VBN,O
28811,1136,.,.,O
28812,1137,Of,IN,O
28813,1137,the,DT,O
28814,1137,70,CD,O
28815,1137,samples,NNS,O
28816,1137,",",",",O
28817,1137,20,CD,O
28818,1137,DENV,NN,PATH
28819,1137,NS1-positive,JJ,O
28820,1137,serum,NN,O
28821,1137,samples,NNS,O
28822,1137,were,VBD,O
28823,1137,used,VBN,O
28824,1137,for,IN,O
28825,1137,detailed,JJ,O
28826,1137,molecular,JJ,O
28827,1137,study,NN,O
28828,1137,for,IN,O
28829,1137,DENV,NN,PATH
28830,1137,infection,NN,O
28831,1137,.,.,O
28832,1138,Eighteen,CD,O
28833,1138,of,IN,O
28834,1138,these,DT,O
28835,1138,(,-LRB-,O
28836,1138,90,CD,O
28837,1138,%,NN,O
28838,1138,),-RRB-,O
28839,1138,were,VBD,O
28840,1138,positive,JJ,O
28841,1138,by,IN,O
28842,1138,hemi-nested,JJ,O
28843,1138,serotype-specific,JJ,O
28844,1138,RT-PCR,NN,O
28845,1138,for,IN,O
28846,1138,DENV1/2/3,NN,O
28847,1138,",",",",O
28848,1138,with,IN,O
28849,1138,four,CD,O
28850,1138,samples,NNS,O
28851,1138,showing,VBG,O
28852,1138,evidence,NN,O
28853,1138,of,IN,O
28854,1138,DENV2-3,NN,O
28855,1138,or,CC,O
28856,1138,DENV1-3,NN,O
28857,1138,mixed,JJ,DIS
28858,1138,infection,NN,DIS
28859,1138,.,.,O
28860,1139,None,NN,O
28861,1139,were,VBD,O
28862,1139,ZIKV-positive,JJ,O
28863,1139,using,VBG,O
28864,1139,NS5,NN,O
28865,1139,or,CC,O
28866,1139,ENV-based,JJ,O
28867,1139,PCR,NN,O
28868,1139,",",",",O
28869,1139,though,IN,O
28870,1139,weak,JJ,O
28871,1139,amplification,NN,O
28872,1139,of,IN,O
28873,1139,a,DT,O
28874,1139,DENV1,NN,O
28875,1139,NS5,NN,O
28876,1139,sequence,NN,O
28877,1139,was,VBD,O
28878,1139,detected,VBN,O
28879,1139,in,IN,O
28880,1139,three,CD,O
28881,1139,serum,NN,O
28882,1139,samples,NNS,O
28883,1139,indicating,VBG,O
28884,1139,cross-reactivity,NN,O
28885,1139,of,IN,O
28886,1139,the,DT,O
28887,1139,primers,NNS,O
28888,1139,.,.,O
28889,1140,All,DT,O
28890,1140,mosquito,NN,O
28891,1140,samples,NNS,O
28892,1140,were,VBD,O
28893,1140,ZIKV-negative,JJ,O
28894,1140,",",",",O
28895,1140,whereas,IN,O
28896,1140,5/8,CD,O
28897,1140,(,-LRB-,O
28898,1140,63,CD,O
28899,1140,%,NN,O
28900,1140,),-RRB-,O
28901,1140,of,IN,O
28902,1140,adult,JJ,O
28903,1140,mosquitoes,NNS,O
28904,1140,and,CC,O
28905,1140,11/12,CD,O
28906,1140,(,-LRB-,O
28907,1140,92,CD,O
28908,1140,%,NN,O
28909,1140,),-RRB-,O
28910,1140,of,IN,O
28911,1140,larvae,NNS,O
28912,1140,were,VBD,O
28913,1140,DENV3-positive,JJ,O
28914,1140,.,.,O
28915,1141,Both,DT,O
28916,1141,host,NN,O
28917,1141,and,CC,O
28918,1141,vector,NN,O
28919,1141,samples,NNS,O
28920,1141,showed,VBD,O
28921,1141,absence,NN,O
28922,1141,of,IN,O
28923,1141,ZIKV,NN,PATH
28924,1141,but,CC,O
28925,1141,high,JJ,O
28926,1141,prevalence,NN,O
28927,1141,of,IN,O
28928,1141,DENV,NN,PATH
28929,1141,.,.,O
28930,1142,The,DT,O
28931,1142,high,JJ,O
28932,1142,rate,NN,O
28933,1142,of,IN,O
28934,1142,infection,NN,O
28935,1142,of,IN,O
28936,1142,larvae,NNS,O
28937,1142,with,IN,O
28938,1142,DENV,NN,PATH
28939,1142,is,VBZ,O
28940,1142,suggestive,JJ,O
28941,1142,of,IN,O
28942,1142,trans-ovarial,JJ,O
28943,1142,transmission,NN,O
28944,1142,that,WDT,O
28945,1142,could,MD,O
28946,1142,contribute,VB,O
28947,1142,to,TO,O
28948,1142,the,DT,O
28949,1142,surge,NN,O
28950,1142,of,IN,O
28951,1142,human,JJ,DIS
28952,1142,infections,NNS,DIS
28953,1142,during,IN,O
28954,1142,each,DT,O
28955,1142,post-monsoon,JJ,O
28956,1142,season,NN,O
28957,1142,.,.,O
28958,1143,It,PRP,O
28959,1143,would,MD,O
28960,1143,be,VB,O
28961,1143,important,JJ,O
28962,1143,to,TO,O
28963,1143,guard,VB,O
28964,1143,against,IN,O
28965,1143,false,JJ,O
28966,1143,positives,NNS,O
28967,1143,using,VBG,O
28968,1143,the,DT,O
28969,1143,available,JJ,O
28970,1143,Zika-reporting,NN,O
28971,1143,primer,NN,O
28972,1143,sets,NNS,O
28973,1143,.,.,O
28974,1144,Umbilical,JJ,O
28975,1144,hernia,NN,O
28976,1144,is,VBZ,O
28977,1144,a,DT,O
28978,1144,common,JJ,O
28979,1144,finding,NN,O
28980,1144,in,IN,O
28981,1144,patients,NNS,O
28982,1144,undergoing,VBG,O
28983,1144,abdominoplasty,NN,O
28984,1144,",",",",O
28985,1144,especially,RB,O
28986,1144,those,DT,O
28987,1144,who,WP,O
28988,1144,are,VBP,O
28989,1144,post-partum,JJ,O
28990,1144,with,IN,O
28991,1144,rectus,NN,PATH
28992,1144,divarication,NN,O
28993,1144,.,.,O
28994,1145,Concurrent,JJ,O
28995,1145,surgical,JJ,O
28996,1145,treatment,NN,O
28997,1145,of,IN,O
28998,1145,the,DT,O
28999,1145,umbilical,JJ,O
29000,1145,hernia,NN,O
29001,1145,at,IN,O
29002,1145,abdominoplasty,NN,O
29003,1145,presents,VBZ,O
29004,1145,a,DT,O
29005,1145,``,``,O
29006,1145,vascular,JJ,O
29007,1145,challenge,NN,O
29008,1145,'','',O
29009,1145,due,JJ,O
29010,1145,to,TO,O
29011,1145,the,DT,O
29012,1145,disruption,NN,O
29013,1145,of,IN,O
29014,1145,dermal,JJ,O
29015,1145,blood,NN,O
29016,1145,supply,NN,O
29017,1145,to,TO,O
29018,1145,the,DT,O
29019,1145,umbilicus,NN,O
29020,1145,",",",",O
29021,1145,leaving,VBG,O
29022,1145,the,DT,O
29023,1145,stalk,NN,O
29024,1145,as,IN,O
29025,1145,the,DT,O
29026,1145,sole,JJ,O
29027,1145,axis,NN,O
29028,1145,of,IN,O
29029,1145,perfusion,NN,O
29030,1145,.,.,O
29031,1146,To,TO,O
29032,1146,date,NN,O
29033,1146,",",",",O
29034,1146,there,EX,O
29035,1146,have,VBP,O
29036,1146,been,VBN,O
29037,1146,no,DT,O
29038,1146,surgical,JJ,O
29039,1146,techniques,NNS,O
29040,1146,described,VBN,O
29041,1146,to,TO,O
29042,1146,adequately,RB,O
29043,1146,address,VB,O
29044,1146,large,JJ,O
29045,1146,umbilical,JJ,O
29046,1146,herniae,NN,O
29047,1146,during,IN,O
29048,1146,abdominoplasty,NN,O
29049,1146,.,.,O
29050,1147,To,TO,O
29051,1147,present,VB,O
29052,1147,an,DT,O
29053,1147,effective,JJ,O
29054,1147,and,CC,O
29055,1147,safe,JJ,O
29056,1147,technique,NN,O
29057,1147,that,WDT,O
29058,1147,can,MD,O
29059,1147,address,VB,O
29060,1147,large,JJ,O
29061,1147,umbilical,JJ,O
29062,1147,herniae,NN,O
29063,1147,during,IN,O
29064,1147,abdominoplasty,NN,O
29065,1147,.,.,O
29066,1148,A,DT,O
29067,1148,prospective,JJ,O
29068,1148,series,NN,O
29069,1148,of,IN,O
29070,1148,10,CD,O
29071,1148,consecutive,JJ,O
29072,1148,patients,NNS,O
29073,1148,",",",",O
29074,1148,undergoing,VBG,O
29075,1148,concurrent,JJ,O
29076,1148,abdominoplasty,NN,O
29077,1148,and,CC,O
29078,1148,laparoscopic,JJ,O
29079,1148,umbilical,JJ,O
29080,1148,hernia,NN,O
29081,1148,repair,NN,O
29082,1148,between,IN,O
29083,1148,2014,CD,O
29084,1148,and,CC,O
29085,1148,2017,CD,O
29086,1148,were,VBD,O
29087,1148,included,VBN,O
29088,1148,in,IN,O
29089,1148,the,DT,O
29090,1148,study,NN,O
29091,1148,.,.,O
29092,1149,All,DT,O
29093,1149,procedures,NNS,O
29094,1149,were,VBD,O
29095,1149,performed,VBN,O
29096,1149,by,IN,O
29097,1149,the,DT,O
29098,1149,same,JJ,O
29099,1149,general,JJ,O
29100,1149,surgeon,NN,O
29101,1149,and,CC,O
29102,1149,plastic,NN,O
29103,1149,surgeon,NN,O
29104,1149,at,IN,O
29105,1149,the,DT,O
29106,1149,Macquarie,NNP,O
29107,1149,University,NNP,O
29108,1149,Hospital,NNP,O
29109,1149,in,IN,O
29110,1149,North,NNP,O
29111,1149,Ryde,NNP,O
29112,1149,",",",",O
29113,1149,NSW,NNP,O
29114,1149,",",",",O
29115,1149,Australia,NNP,O
29116,1149,.,.,O
29117,1150,Data,NNS,O
29118,1150,was,VBD,O
29119,1150,collected,VBN,O
29120,1150,with,IN,O
29121,1150,approval,NN,O
29122,1150,of,IN,O
29123,1150,our,PRP$,O
29124,1150,ethics,NNS,O
29125,1150,committee,NN,O
29126,1150,.,.,O
29127,1151,At,IN,O
29128,1151,12-month,JJ,O
29129,1151,follow-up,NN,O
29130,1151,there,EX,O
29131,1151,were,VBD,O
29132,1151,no,DT,O
29133,1151,instances,NNS,O
29134,1151,of,IN,O
29135,1151,umbilical,JJ,O
29136,1151,necrosis,NN,SYMP
29137,1151,",",",",O
29138,1151,wound,NN,DIS
29139,1151,complications,NNS,O
29140,1151,",",",",O
29141,1151,seroma,NN,O
29142,1151,or,CC,O
29143,1151,recurrent,JJ,O
29144,1151,hernia,NN,O
29145,1151,.,.,O
29146,1152,The,DT,O
29147,1152,mean,NN,O
29148,1152,body,NN,O
29149,1152,mass,NN,O
29150,1152,index,NN,O
29151,1152,was,VBD,O
29152,1152,23.8,CD,O
29153,1152,kg/m2,NN,O
29154,1152,(,-LRB-,O
29155,1152,range,NN,O
29156,1152,",",",",O
29157,1152,16.1-30.1,CD,O
29158,1152,kg/m2,NN,O
29159,1152,),-RRB-,O
29160,1152,.,.,O
29161,1153,Rectus,NNP,PATH
29162,1153,divarication,NN,O
29163,1153,ranged,VBD,O
29164,1153,from,IN,O
29165,1153,35-80,CD,O
29166,1153,mm,NN,O
29167,1153,(,-LRB-,O
29168,1153,mean,NN,O
29169,1153,",",",",O
29170,1153,53.5,CD,O
29171,1153,mm,NN,O
29172,1153,),-RRB-,O
29173,1153,.,.,O
29174,1154,Umbilical,JJ,O
29175,1154,hernia,NN,O
29176,1154,repair,NN,O
29177,1154,took,VBD,O
29178,1154,a,DT,O
29179,1154,mean,NN,O
29180,1154,of,IN,O
29181,1154,25.9,CD,O
29182,1154,minutes,NNS,O
29183,1154,to,TO,O
29184,1154,complete,JJ,O
29185,1154,(,-LRB-,O
29186,1154,range,NN,O
29187,1154,",",",",O
29188,1154,18-35,CD,O
29189,1154,minutes,NNS,O
29190,1154,),-RRB-,O
29191,1154,.,.,O
29192,1155,We,PRP,O
29193,1155,present,VBP,O
29194,1155,a,DT,O
29195,1155,technique,NN,O
29196,1155,that,WDT,O
29197,1155,avoids,VBZ,O
29198,1155,incision,NN,O
29199,1155,of,IN,O
29200,1155,the,DT,O
29201,1155,rectus,NN,PATH
29202,1155,fascia,NN,O
29203,1155,minimizes,VBZ,O
29204,1155,dissection,NN,O
29205,1155,of,IN,O
29206,1155,the,DT,O
29207,1155,umbilical,JJ,O
29208,1155,stalk,NN,O
29209,1155,and,CC,O
29210,1155,is,VBZ,O
29211,1155,able,JJ,O
29212,1155,to,TO,O
29213,1155,provide,VB,O
29214,1155,a,DT,O
29215,1155,gold,JJ,O
29216,1155,standard,JJ,O
29217,1155,hernia,NN,O
29218,1155,repair,NN,O
29219,1155,with,IN,O
29220,1155,mesh,NN,O
29221,1155,.,.,O
29222,1156,This,DT,O
29223,1156,procedure,NN,O
29224,1156,is,VBZ,O
29225,1156,particularly,RB,O
29226,1156,suited,VBN,O
29227,1156,to,TO,O
29228,1156,post-partum,JJ,O
29229,1156,patients,NNS,O
29230,1156,with,IN,O
29231,1156,large,JJ,O
29232,1156,herniae,NNS,O
29233,1156,(,-LRB-,O
29234,1156,>,JJR,O
29235,1156,3-4,CD,O
29236,1156,cm,NN,O
29237,1156,diameter,NN,O
29238,1156,),-RRB-,O
29239,1156,and,CC,O
29240,1156,wide,JJ,O
29241,1156,rectus,NN,PATH
29242,1156,divarication,NN,O
29243,1156,",",",",O
29244,1156,where,WRB,O
29245,1156,mesh,NN,O
29246,1156,repair,NN,O
29247,1156,with,IN,O
29248,1156,adequate,JJ,O
29249,1156,overlap,VBP,O
29250,1156,is,VBZ,O
29251,1156,the,DT,O
29252,1156,recommended,JJ,O
29253,1156,treatment,NN,O
29254,1156,.,.,O
29255,1157,Cryptosporidiosis,NNP,O
29256,1157,is,VBZ,O
29257,1157,a,DT,O
29258,1157,major,JJ,O
29259,1157,cause,NN,O
29260,1157,of,IN,O
29261,1157,childhood,NN,O
29262,1157,diarrhea,NN,DIS
29263,1157,in,IN,O
29264,1157,low,JJ,O
29265,1157,and,CC,O
29266,1157,middle-income,JJ,O
29267,1157,countries,NNS,O
29268,1157,and,CC,O
29269,1157,has,VBZ,O
29270,1157,been,VBN,O
29271,1157,linked,VBN,O
29272,1157,to,TO,O
29273,1157,impairment,NN,O
29274,1157,of,IN,O
29275,1157,child,NN,O
29276,1157,growth,NN,O
29277,1157,.,.,O
29278,1158,This,DT,O
29279,1158,study,NN,O
29280,1158,investigated,VBD,O
29281,1158,the,DT,O
29282,1158,burden,NN,O
29283,1158,of,IN,O
29284,1158,cryptosporidiosis,NN,O
29285,1158,and,CC,O
29286,1158,its,PRP$,O
29287,1158,impact,NN,O
29288,1158,on,IN,O
29289,1158,child,NN,O
29290,1158,growth,NN,O
29291,1158,in,IN,O
29292,1158,both,CC,O
29293,1158,a,DT,O
29294,1158,rural,JJ,O
29295,1158,and,CC,O
29296,1158,an,DT,O
29297,1158,urban,JJ,O
29298,1158,site,NN,O
29299,1158,in,IN,O
29300,1158,Bangladesh,NNP,O
29301,1158,.,.,O
29302,1159,Pregnant,JJ,O
29303,1159,women,NNS,O
29304,1159,in,IN,O
29305,1159,the,DT,O
29306,1159,second,JJ,O
29307,1159,trimester,NN,O
29308,1159,were,VBD,O
29309,1159,identified,VBN,O
29310,1159,at,IN,O
29311,1159,two,CD,O
29312,1159,sites,NNS,O
29313,1159,in,IN,O
29314,1159,Bangladesh,NNP,O
29315,1159,-,:,O
29316,1159,one,CD,O
29317,1159,urban,JJ,O
29318,1159,and,CC,O
29319,1159,rural,JJ,O
29320,1159,(,-LRB-,O
29321,1159,Clinicaltrials.gov,JJ,O
29322,1159,NCT02764918,NN,O
29323,1159,),-RRB-,O
29324,1159,.,.,O
29325,1160,Their,PRP$,O
29326,1160,offspring,NN,O
29327,1160,were,VBD,O
29328,1160,enrolled,VBN,O
29329,1160,at,IN,O
29330,1160,birth,NN,O
29331,1160,into,IN,O
29332,1160,the,DT,O
29333,1160,study,NN,O
29334,1160,(,-LRB-,O
29335,1160,urban,JJ,O
29336,1160,n,NN,O
29337,1160,=,JJ,O
29338,1160,250,CD,O
29339,1160,",",",",O
29340,1160,rural,JJ,O
29341,1160,n,NN,O
29342,1160,=,JJ,O
29343,1160,258,CD,O
29344,1160,),-RRB-,O
29345,1160,.,.,O
29346,1161,For,IN,O
29347,1161,2,CD,O
29348,1161,years,NNS,O
29349,1161,",",",",O
29350,1161,the,DT,O
29351,1161,children,NNS,O
29352,1161,were,VBD,O
29353,1161,actively,RB,O
29354,1161,monitored,VBN,O
29355,1161,for,IN,O
29356,1161,diarrhea,NN,DIS
29357,1161,and,CC,O
29358,1161,anthropometric,NN,O
29359,1161,measurements,NNS,O
29360,1161,were,VBD,O
29361,1161,obtained,VBN,O
29362,1161,every,DT,O
29363,1161,3,CD,O
29364,1161,months,NNS,O
29365,1161,.,.,O
29366,1162,Stool,NNP,SYMP
29367,1162,samples,NNS,O
29368,1162,were,VBD,O
29369,1162,collected,VBN,O
29370,1162,monthly,RB,O
29371,1162,and,CC,O
29372,1162,during,IN,O
29373,1162,diarrheal,NN,O
29374,1162,episodes,NNS,O
29375,1162,with,IN,O
29376,1162,Cryptosporidium,NN,O
29377,1162,infection,NN,O
29378,1162,and,CC,O
29379,1162,causative,JJ,O
29380,1162,species,NNS,O
29381,1162,determined,VBN,O
29382,1162,by,IN,O
29383,1162,quantitative,JJ,O
29384,1162,polymerase,NN,O
29385,1162,chain,NN,O
29386,1162,reactions,NNS,O
29387,1162,(,-LRB-,O
29388,1162,qPCR,NN,O
29389,1162,),-RRB-,O
29390,1162,.,.,O
29391,1163,Cryptosporidium,NN,O
29392,1163,infections,NNS,O
29393,1163,were,VBD,O
29394,1163,common,JJ,O
29395,1163,at,IN,O
29396,1163,both,DT,O
29397,1163,sites,NNS,O
29398,1163,and,CC,O
29399,1163,mostly,RB,O
29400,1163,subclinical,JJ,O
29401,1163,.,.,O
29402,1164,In,IN,O
29403,1164,the,DT,O
29404,1164,urban,JJ,O
29405,1164,site,NN,O
29406,1164,",",",",O
29407,1164,161,CD,O
29408,1164,(,-LRB-,O
29409,1164,64,CD,O
29410,1164,%,NN,O
29411,1164,),-RRB-,O
29412,1164,children,NNS,O
29413,1164,were,VBD,O
29414,1164,infected,JJ,O
29415,1164,and,CC,O
29416,1164,65,CD,O
29417,1164,(,-LRB-,O
29418,1164,26,CD,O
29419,1164,%,NN,O
29420,1164,),-RRB-,O
29421,1164,had,VBD,O
29422,1164,two,CD,O
29423,1164,or,CC,O
29424,1164,more,JJR,O
29425,1164,infections,NNS,O
29426,1164,.,.,O
29427,1165,In,IN,O
29428,1165,the,DT,O
29429,1165,rural,JJ,O
29430,1165,site,NN,O
29431,1165,",",",",O
29432,1165,114,CD,O
29433,1165,(,-LRB-,O
29434,1165,44,CD,O
29435,1165,%,NN,O
29436,1165,),-RRB-,O
29437,1165,were,VBD,O
29438,1165,infected,JJ,O
29439,1165,and,CC,O
29440,1165,24,CD,O
29441,1165,(,-LRB-,O
29442,1165,9,CD,O
29443,1165,%,NN,O
29444,1165,),-RRB-,O
29445,1165,had,VBD,O
29446,1165,multiple,JJ,O
29447,1165,infections,NNS,O
29448,1165,.,.,O
29449,1166,Adjusted,VBN,O
29450,1166,for,IN,O
29451,1166,potential,JJ,O
29452,1166,confounders,NNS,O
